Medicine Name,Company Name,Product Code,Purchase Price,Sale Price,Store Stock,Warehouse Stock,Category,Minimum Alert Level
"Ener Vit 240ml","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","6"
"Ener Vit 120ml","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","6"
"Fever Nill 120ml SYP (BHP)","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","6"
"Gasti 120ml SYP","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","10"
"Ginko Bex 120ml SYP","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","6"
"Globo Gin 240ml SYP","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","6"
"Globo Gin 120ml SYP","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","6"
"Haemoran 30ml Drops","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","10"
"Hycine 60ml SYP","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","10"
"Insomax 60ml Drops","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","5"
"Iropex 120ml SYP","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","6"
"Kalcuren 30ml Drops","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","10"
"Kidney Care 120ml SYP","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","6"
"LexX 120ml SYP","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","10"
"Muiration - M 30ml Drops","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","6"
"Multi Plus 120ml SYP","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","6"
"Norcid Plus 120ml SYP","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","10"
"Phytobese 30ml Drops","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","5"
"Re-Biotic 120ml SYP","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","6"
"Sharbat-E-Faulad 240ml SYP","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","6"
"She Max 240ml SYP","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","3"
"Uropal 30ml Drops","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","6"
"V-lac 20Tab","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","5"
"Vomitirol 120ml SYP","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","5"
"Worms Nill 60ml SYP","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","5"
"R17 Cobralactin","Dr. Reckeweg Germany","RECK",0,0,0,0,"Homeopathic Drops","10"
"Cacl Phos 6X 30gm (Brooks)","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","5"
"Alfalfa 250Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Multilex 20 Tab","BLOSSOM Homeo Labs","BL",0,0,0,0,"Homeopathic Drops","6"
"Irolex 20 Tab","BLOSSOM Homeo Labs","BL",0,0,0,0,"Homeopathic Drops","6"
"Renelex 120ml SYP","BLOSSOM Homeo Labs","BL",0,0,0,0,"Homeopathic Drops","15"
"Blosmo Gel 120ml SYP","BLOSSOM Homeo Labs","BL",0,0,0,0,"Homeopathic Drops","15"
"Digi Lex 120ml SYP","BLOSSOM Homeo Labs","BL",0,0,0,0,"Homeopathic Drops","15"
"DoloTox 120ml SYP","BLOSSOM Homeo Labs","BL",0,0,0,0,"Homeopathic Drops","15"
"Liver Tone 120ml SYP","BLOSSOM Homeo Labs","BL",0,0,0,0,"Homeopathic Drops","5"
"Leco Plus B 20Tab","BLOSSOM Homeo Labs","BL",0,0,0,0,"Homeopathic Drops","10"
"BlosmoleX 240ml SYP","BLOSSOM Homeo Labs","BL",0,0,0,0,"Homeopathic Drops","12"
"Bl-31 Drops","BLOSSOM Homeo Labs","BL",0,0,0,0,"Homeopathic Drops","5"
"Bergenine 120ml SYP","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"SYP","5"
"Justicia 120ml SYP","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"SYP","5"
"Digesto 120ml SYP","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","5"
"Alfalfa D/S 120ml SYP","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","10"
"Z - Biotic 120ml SYP","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","10"
"Raphnus + Drops","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","10"
"Suchi Booti Drops","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","15"
"Calco - Z Drops","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","10"
"BP Normal Drops","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","10"
"Avena +   240ml SYP","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","10"
"Ferro - Z 240ml","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","10"
"Avena Forte 240ml","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","10"
"Ashoka 240ml SYP","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","6"
"Moring - Z 240ml","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","6"
"ZM - 9","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","10"
"ZM - 12","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","10"
"ZM - 11","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","10"
"ZM - 7","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","6"
"ZM - 2","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","10"
"ZM - 1","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","10"
"ZM - 18","ZAM ZAM Homoeo Pharma","ZAM ZAM",0,0,0,0,"Homeopathic Drops","6"
"HR No 10","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"Alfalfa Mek S/Free 120ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","15"
"LaXy 20 Tab","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","20"
"Nefrenol Kidny 250Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","25"
"Pulsatila 30","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"Apis Mellfica 200","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Single Doze","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","5"
"4","0 Pharma","0",0,0,0,0,"Homeopathic Drops","5"
"Tonsi Care Tablets","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","10"
"Pain Nill Tab","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","100"
"29 Migrane","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Drops","5"
"24 For Dirrhea","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"49 Albuminrea","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Ferrum Phos 200","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"Kali Mur 200","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Phytolacca Berry 200","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"13 Nerve And Brain Tonic","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","15"
"Acne Cap 30 Capsule","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Anti Smoking Tablet","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Avena Super Tonic S/Free","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Alfalfa Tonic 250ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"ADDi Stop 21 Days Plan","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Anti Rash Ointment 20GM","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Alfalfa 50 Tablets","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Acne Cure Cream 20 GM","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1000"
"Easy Move Spary 120ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Action 3 Cream","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Anti Crack Cream","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Acne Sable Ointment","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","2"
"Arnica + Oil 120ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Arnica Gel 35GM","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","2"
"Embellia Officialis 60 Cap","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","2"
"Anagesic Cream 35GM","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","2"
"Action 1 Drops 20ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","2"
"Acid Phos 120ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Action 2 Spary 15ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Acid Phos 30Cap","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","2"
"Allo Cure Nasal drops 15ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Malidang 30ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Ambra Musk 100Tab","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Ambra Super 30Tab","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Anti Dandruff Lotion 60ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","0"
"Biovina Tonic 120ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Berbaris Renal 30ml Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Baby Tonic 60ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Bed Wetting 25GM Tab","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Calcium Liquid 250ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Constisen S/Free 120ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Carategus Heart Tonic S/Free 120ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Carategus Gold 30ml Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Carategus Heart Tonic S/Free 250ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Calcium Tablet Orange Flavour","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Dental Remedy 15ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Damiana Male Tonic 30ml Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","2"
"Ferrum Compoud Tonic 120ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Fero Lecithine Malt 415GM","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Gastric Plus 75Tab","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","20"
"Gastric Plus 120ml SYP with Lemon","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","25"
"Gripp Aconitum 60ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","20"
"Gyno Compound 120ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Haemo Corr 60ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","20"
"Hilex Tablet","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","20"
"Histamine S/Free 120ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","15"
"HeadAche Tablet","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","2"
"Hilex 120ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","20"
"Jaam- E -Sehat 250ml SYP S/Free","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","30"
"Korean Ginseng 250ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Kenphylori 120ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","25"
"Ginkgo 250ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","15"
"Ginkgo S/Free 250ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","20"
"KidniVina 120ml S/Free SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Korean Ginseng 120ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Liver Rex 120ml S/Free SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"LeucoVina 120ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Mullein Ear Drops 15ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","20"
"MullBerry Tea","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"MouthLine Lotion 15ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","15"
"Max Vital ( Multi Max) 250ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"MouthLine Powder 15ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","15"
"Arnica Ointment 20GM","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Ecinacea Cream 20GM","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Canthris Cream","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Chrysarobinum Cream","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Graphites Cream","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Piles Ointment","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Hydrocotyle Cream","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Sulphur Cream","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Piles Course","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Pelargonium 30ml Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Solidago S/Free 120ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Siberian Ginseng Tonic","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","2"
"Syzygium Diabeties 30ml Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Spondy Cure 30ml Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Sinus Nasal Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","20"
"Super Wight Gainer StrawBerry 300GM","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Sinus Eaz Spray & Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Sharbat - E - Faulad 250ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Typhoid 120ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Thymus 120ml S\Free Cough SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Tosifort 120ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","15"
"Tryfol Plus 120ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","15"
"Terebinthina S/Free 250ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","2"
"Terebinthina S/Free 120ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Veratum Compound 60ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","15"
"W. M . L Cream","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","3"
"Arnica Oil 120ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","20"
"1 Asthama 30ml Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"2 Colic Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"3 Chough & Cold Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"4 Diabetes Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"5 Gastrointestinal Diseases Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"6 Essentia Aurea Heart Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"7 Hemorrhoids & Anal Fissure Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"8 Influenza Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"9 Kidney & Bladder Dops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"10 Leucorrhoea Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"11 Lever & Galbladder Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"12 Menstruation Disorder Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"14 Slimming Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"15 Rheumatisum Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"16 Sexual Weekness Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"17 Chronic Catarrh Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"18 Skin Diseases Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"19 Insomnia Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"20 Vermifuga Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"21 Leucoderma Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"22 Inflamation & Swelling Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"23 Constipation Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"25 Prostatitis Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"26 Toothache Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"27 For Dysentry Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"28 Vertigo Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"31 Bed Wetting Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"32 High Blood Pressure Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"33 Lack of Appetite","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"34 Itching Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"35 Height Gaining Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"36 Earache Problum Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"37 Trauma Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"38 Arthritis Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"39 Eye Irritation Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"40 Neuralgia Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"41 Corn & Callouses Skin Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"42 Cholesterol Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"43 Hair Loss Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"44 Ijuries Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"45 Amenorrhoea Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"46 Menorrhagia Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"47 Mouth Blisters Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"48 Stimulation Of Defensive System","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"50 Ginseng Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"51 Nausea & Vomiting","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"52 Cholelithiasis Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"53 Hepatitis A\B\C Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"54 Hepatitis C Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"55 Epilepsy Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"56 Paralysis Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"57 Osteo 0Arthritis Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"58 Tonsils Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"59 Goitre Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"60 Cervical Spondilosis Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"61 Chicken Pox Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"62 Low Blood Pressure Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"63 Measles Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"64 Hey Fever Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"65 Anaemia & Debility Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"66 Tumor Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"67 Hernia Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"68 Digestive Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"69 Profuse Perspiration Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"70 Fever Drops","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"71 Breast Enhancement Drops.","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"CMS Drops (Shwabe)","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","5"
"Luzy Tablet","Kamal Laboratories","KAMAL",0,0,0,0,"Homeopathic Drops","50"
"Ginko Biloba Q St","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","5"
"Yalex Forte 24 Tab Pack","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"Dum Cap 30Cap","NazZ Pharma","NazZ",0,0,0,0,"Homeopathic Drops","5"
"Relezze Tab","Eagle Homoeo","Eagle",0,0,0,0,"Homeopathic Drops","5"
"N - Flex Dry SYP","BLOSSOM Homeo Labs","BL",0,0,0,0,"Homeopathic Drops","10"
"HR No","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","10"
"Kali Sulf 6X","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Silicea 6X 150gm (Brooks)","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","5"
"Ashwaganda Q B Class 450ml","W.S. Laboratories","WShah",0,0,0,0,"Homeopathic Drops","5"
"Sulfer Soap","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","10"
