"ID","Item Name","Item Code","Naration","Minimum Level","Sale Price","Purchase Price"
"597","Wight Gainer Capsule","HFP","0","20","1175","1175"
"598","Wight Loss Capsule","HFP","0","15","1175","0"
"599","Sexo Fort Capsule ","HFP","0","15","1475","1475"
"600","Sexofort Drops 20Ml","HFP","0","12","325","150"
"601","Korean Ginsing Tonic 250Ml Syp","HFP","0","15","1975","1975"
"602","Korean Ginsing Tonic 120Ml Syp","HFP","0","15","1075","1075"
"603","Korean Ginsing Tonic 60Ml Syp","HFP","0","20","575","575"
"604","Korean Ginsing Suger Free 250Ml Syp","HFP","0","15","1975","1975"
"605","Kidney Gold Drops 20Ml","HFP","0","30","575","575"
"606","Cold Cure Tablet  ","HFP","0","20","295","320"
"607","Bed Wetting Tab ","HFP","0","15","0","0"
"608","Aurocard Drops","HFP","0","20","150","250"
"609","Bad Wetting Drops","HFP","0","15","170","170"
"610","Pilron Drops","HFP","0","20","250","250"
"611","Uronal Drops","HFP","0","30","325","250"
"612","Arnica Oil ","HFP","0","15","375","375"
"613","Power Fit Capsule","HFP","0","20","0","0"
"614","Alfalfa 450Ml Syp","HFP","0","5","375","0"
"615","Biona 450Ml Syp ","HFP","0","5","0","0"
"616","Bone Plus 450Ml","HFP","0","5","0","0"
"617","Calci + 450Ml","HFP","0","5","0","0"
"618","Cough Cantrol 450Ml","HFP","0","5","0","0"
"619","Dyrofen 450Ml Syp","HFP","0","5","0","0"
"620","Fever Kill 450Ml","HFP","0","5","0","0"
"621","Gastrogena 450Ml","HFP","0","5","0","0"
"622","Liver Rex 450Ml","HFP","0","5","0","0"
"623","Uronal 450Ml Syp","HFP","0","5","0","0"
"624","Vomotolen 60Ml Syp","HFP","0","5","100","85"
"625","Vomotolen 450Ml Syp","HFP","0","5","100","0"
"626","Dia Mek Tab","MEK","0","12","260","260"
"627","Calci Mek Tab","MEK","0","12","340","340"
"628","Mek Height Tab","MEK","0","12","280","280"
"629","Acn Mek Cream","MEK","0","12","160","160"
"630","Damina Force Tab","MEK","0","12","410","380"
"631","Sino Mek Tab","MEK","0","12","280","280"
"632","Damia Mek Tab","MEK","0","12","400","400"
"633","186 Ignatia 30Ml","BM","0","12","0","190"
"634","187 Ceanopodium 30Ml","BM","0","12","190","190"
"635","188 Allium Cepa 30Ml","BM","0","6","190","96"
"636","189 Artemisia Vul 30Ml","BM","0","6","0","190"
"637","190 Avena Sativa 30Ml","BM","0","6","0","190"
"638","191 Urtisotum 30Ml","BM","0","6","0","190"
"639","192 Cantharis 30Ml","BM","0","6","190","190"
"640","193 Apis Mel 30Ml","BM","0","6","160","160"
"641","194 Rawsemp 30Ml","BM","0","6","0","190"
"642","195 Ornithogalum 30Ml","BM","0","6","190","190"
"643","196 Lachnathes 30Ml","BM","0","6","190","160"
"644","197  Hypericum 30Ml","BM","0","6","190","190"
"645","198 Dulcardron 30Ml","BM","0","6","0","190"
"646","199 Gual Phos 30Ml","BM","0","6","190","190"
"647","200 Ledum Pal 30Ml","BM","0","6","190","190"
"648","Dental Lotion 15ml","BM","0","10","0","90"
"649","58 Chionanthus Drops 30ml","BM","0","12","160","190"
"650","203 Gnaphalium Drops 30ml","BM","0","12","190","190"
"651","223 Iris Germanica Drops 30ML","BM","0","12","190","190"
"652","229 Terebinthina Drops 30ML","BM","0","12","190","190"
"653","234 Eupatorium Perf Drops 30ml","BM","0","12","190","96"
"654","242 Aloes Drops 30ml","BM","0","12","160","190"
"655","246 Lycomet Drops 30ML","BM","0","12","190","190"
"656","Podophyllum 60Ml Syp","BM","0","12","100","100"
"657","Bryonia 60Ml Syp","BM","0","12","100","100"
"658","Baptisia 60Ml Syp","BM","0","10","100","100"
"659","Baby Tonic 60Ml Syp","BM","0","6","100","100"
"660","Sexovite","BM","0","2","200","200"
"661","Blanketts 3 grain white (450GM)","BM","0","4","1250","1150"
"662","Disketts 5 Grain white round (450GM)","BM","0","4","280","188"
"663","Tonsimek Tablet 25gm","MEK","0","5","160","160"
"664","Alfalfa 450Ml","MEK","0","5","430","430"
"665","Digi-Mak 450Ml","MEK","0","5","350","300"
"666","Ferrum Complex 450Ml","MEK","0","5","350","430"
"667","Gastro Pex 450Ml","MEK","0","5","430","410"
"668","Hapatone 450Ml","MEK","0","5","350","350"
"669","Korean Ginseng Tonic SFree 120Ml Syp","MEK","0","20","0","180"
"670","Korean Ginseng Tonic SFree 250Ml Syp","MEK","0","15","330","330"
"671","Mek Cough 60Ml Syp","MEK","0","15","0","110"
"672","Minola Plus 120ml SYP","MEK","0","15","180","180"
"673","Mouthmek 60 Tab","MEK","0","5","160","160"
"674","Nefrenol Kidny Drops 30ml","MEK","0","24","270","270"
"675","Relaxo Mek 30Tab","MEK","0","5","280","280"
"676","Samza 1 Bed Wetting 25GM","MEK","0","12","200","200"
"677","Spondi Mek Drops 30ml","MEK","0","12","220","220"
"678","Bio Mek 21( 25GM)","MEK","0","12","260","260"
"679","Calendula (Cream)","MEK","0","24","210","210"
"680","Calendula (lotion)","MEK","0","12","160","160"
"681","Fem Mek 120Ml Syp","MEK","0","10","160","200"
"682","Gastro Pex 60Tab","MEK","0","30","200","200"
"683","Gastro Pex 120Ml Syp","MEK","0","50","190","190"
"684","Berberis Vulg Q (C) 30ml","BM","0","25","340","280"
"685","Bryonia Alb 30 (BM)","BM","0","10","230","230"
"686","Carbo Veg 30 (BM)","BM","0","10","230","230"
"687","China Off 30 (BM)","BM","0","10","230","230"
"688","Conium 30 (BM)","BM","0","10","230","230"
"689","Lycopodium 30 (BM)","BM","0","10","230","162"
"690","Nux Vomica 30 (BM)","BM","0","50","230","230"
"691","Rhus Tox 30 (BM)","BM","0","10","230","230"
"692","Sepia CM (BM)","BM","0","10","200","200"
"693","Sulfer 30 (BM)","BM","0","10","230","230"
"694","Thuja Occ 30 120ml (BM)","BM","0","10","230","200"
"695","1","0","0","10","150","200"
"696","Allium Cepa 30 (BM)","BM","0","10","250","230"
"697","Argentum Nit 30 (BM)","BM","0","10","230","230"
"698","Arsenic Album 30 (BM)","BM","0","10","230","230"
"699","Baryta Carb 30 (BM)","BM","0","12","230","230"
"700","Belladonna 30 (BM)","BM","0","15","230","230"
"701","Hepar Sulf CM (BM)","BM","0","5","250","200"
"702","3","0","0","2","0","240"
"703","6","0","0","3","0","240"
"704","Acid Phos 200 BM","BM","0","10","230","230"
"705","Aconite Nep 200 (BM)","BM","0","5","230","230"
"706","Arsenic Album 200 (BM)","BM","0","12","230","230"
"707","Baryta Carb 200 (BM)","BM","0","12","230","230"
"708","Belladonna 200 (BM)","BM","0","12","230","230"
"709","Berberis Vulg 200 (BM)","BM","0","10","230","230"
"710","Bryonia Alb 200 (BM)","BM","0","10","230","230"
"711","Carbo Veg 200 (BM)","BM","0","15","230","230"
"712","China Off 200 (BM)","BM","0","12","230","230"
"713","2","0","0","10","190","210"
"714","Lycopodium 200 (BM)","BM","0","15","230","230"
"715","Medorrinum 30 (BM)","BM","0","10","210","210"
"716","Natrum Sulf 200 (BM)","BM","0","10","0","210"
"717","Rhus Tox 200 (BM)","BM","0","15","230","230"
"718","Sepia 200 (BM)","BM","0","10","230","230"
"719","5","0","0","10","230","210"
"720","Sulfer 200 (BM)","BM","0","10","230","230"
"721","Thuja Occ 30 (BM)","BM","0","10","230","210"
"722","1 For Inflammation ","BL","Drops","10","140","140"
"723","2 For Hemorrhoids","BL","Drops","10","140","140"
"724","3 For Low Blood Pressure","BL","Drops","10","0","120"
"725","4 For High Blood Pressure","BL","Drops","10","0","140"
"726","5 For Acne & Pimples","Bl","Drops","10","0","140"
"727","6 For Leucorrhoea","BL","0","10","0","140"
"728","7 For Blood Suger","BL","0","10","150","150"
"729","8 For Rhinitis & Sinusitis","BL","0","10","140","140"
"730","9 For Ravenous Hunger Obesity","BL","0","10","140","140"
"731","10 Drops For Hight Grow ","BL","0","10","0","140"
"732","11 For Headache & Migraine","BL","0","10","0","150"
"733","12 For Hiyperacidity & Gastritis","BL","0","10","150","150"
"734","13 For Breast Developing","BL","0","5","0","100"
"735","14 Organic & Functional Complaints of Liver & Gallbladder","BL","0","6","140","140"
"736","15 Muscular & Joint Rheumatism","BL","0","6","150","150"
"737","16 Drops For Prostatitis & Enlargement","BL","0","6","120","120"
"738","17 Drops For Ammnenorrohea & Dysmenorrohea","BL","0","6","140","140"
"739","18 Curing Bronchial Asthma","BL","0","6","140","140"
"740","19 For Nocturnal Emission","BL","0","6","0","140"
"741","20 For Insomnia ","BL","0","6","140","140"
"742","21 Vision Weakness","BL","0","6","0","100"
"743","22 Acute &Chronic Constipation","BL","0","6","140","150"
"744","23 For Bed Wetting","BL","0","10","0","140"
"745","24 Nephritis Cystits & Alnuminuna","BL","0","10","140","140"
"746","25 For Vomiting","BL","0","6","0","140"
"747","26  For Paralysis Paraesthesia ","BL","0","6","0","140"
"748","27 Fever Typhoid & Malaria","BL","0","6","0","140"
"749","28 Round , Tape & Hook Worms","BL","0","6","0","120"
"750","29 Toothache & Gingivitis","BL","0","6","140","140"
"751","30 For Weakness Of Eyes","BL","0","6","0","120"
"752","31 Drops For Giotre","BL","0","6","140","0"
"753","32 For Warts ","BL","0","6","140","140"
"754","33 For Stomatitis","BL","0","6","0","140"
"755","34 Falling Hair","BL","0","6","140","120"
"756","35 Spondylosis","BL","0","6","0","140"
"757","36 Vaginitis & Vvlvovagnitis","BL","0","6","140","140"
"758","37 Dysentery","BL","0","6","140","120"
"759","38 Appendicitis","BL","0","6","0","100"
"760","39 For Females","BL","0","6","150","150"
"761","40 DRops For Itching","BL","0","6","0","140"
"762","41 For Itching","BL","0","6","0","100"
"763","42 For Peptic Ulcer","BL","0","6","140","140"
"764","43 For Tumors","BL","0","6","140","140"
"765","44 Drops For Hepatitis B & C","BL","0","6","0","100"
"766","45 For Urine Problem ","BL","0","6","140","150"
"767","46 Drops For Marasmus","BL","0","6","0","100"
"768","47 For Tonsils","BL","0","6","0","140"
"769","48 For Hernia","BL","0","6","140","140"
"770","49 For Sunstrok ","BL","0","6","0","120"
"771","50 Arthrities & Excessive Uric Acid","BL","0","6","0","140"
"772","51 For Male","BL","0","6","0","120"
"773","B-10 Pareira Brava Compound","BL","0","10","180","180"
"774","B-30 Rauwolfia Compound","BL","0","10","180","180"
"775","B-40 Ginseng Compound","BL","0","10","240","240"
"776","Passilex Drops","BL","0","10","200","200"
"777","Gastomex Drops","BL","0","10","200","170"
"778","Kolobion Colic Drops","BL","0","10","120","120"
"779","Sharbat Faulad  240ml","BL","0","12","250","250"
"780","Qalbiron SYP  240ml","BL","0","12","0","250"
"781","A Fin Tab","BL","0","15","200","210"
"782","Passilex Tab","BL","0","15","240","240"
"783","Fucus Tab","BL","0","15","370","370"
"784","Livo Fit Tab","BL","0","15","350","390"
"785","Mensolex Tab","BL","0","15","240","240"
"786","Moschus Tab","BL","0","5","870","870"
"787","B-Prol Tab 20 Tab","BL","0","15","220","200"
"788","Arthirex Tab ","BL","0","15","220","220"
"789","Asthalex Tab","BL","0","15","200","200"
"790","Bryta--Tons Tab","BL","0","5","270","290"
"791","Diabion Tab","BL","0","10","200","145"
"792","Tonsi-B Tab","BL","0","10","220","220"
"793","Bio Lax No 21 Tab","BL","0","15","250","350"
"794","Wetfin Tab 60 Tab","BL","0","10","270","270"
"795","Arthorol Tab","BL","0","5","130","130"
"796","Damialex Tab","BL","0","10","300","280"
"797","Damialex Plus Tab ","BL","0","5","300","300"
"798","SG Tab","BL","0","15","220","220"
"799","B-Flox Tab","BL","0","15","220","170"
"800","Ginko Lex Tab","BL","0","10","240","240"
"801","Alfalfa Tonic 120ml","BL","0","15","150","150"
"802","Alfalfa Tonic 60ml","BL","0","5","145","140"
"803","Ashoka SYP","BL","0","10","150","160"
"804","Chamomilla ( Baby Care ) SYP 120ml","BL","0","10","140","140"
"805","Chamomilla ( Baby Care ) SYP 60ml","BL","0","15","110","110"
"806","Lecethinum SYP 120ml","BL","0","10","140","140"
"807","Cratelex 120ml SYP","BL","0","10","160","160"
"808","Colic 60ml SYP","BL","0","15","110","110"
"809","Droselex SYP 120ml ","BL","0","15","160","150"
"810","Droselex SYP 60ml ","BL","0","10","110","110"
"811","Gastomex SYP 120ml","BL","0","10","150","150"
"812","Chiliton 120ml SYP","BL","0","15","150","150"
"813","Fevolex 120ml SYP","BL","0","15","150","150"
"814","Worm Lex 60ml SYP","BL","0","20","90","90"
"815","Capsi Plus SYP","BL","0","12","140","140"
"816","Calcilex 120ml SYP","BL","0","15","160","160"
"817","Antalex 120ml SYP","BL","0","10","150","140"
"818","Pipra Mint 120ml SYP","BL","0","10","150","160"
"819","Sharbat-e-Faulad 120ml SYP","BL","0","15","140","140"
"820","Discorea 120ml SYP","BL","0","10","150","150"
"821","Ener-Vita 120ml SYP","BL","0","15","140","140"
"822","Sulforex 120ml SYP","BL","0","15","140","140"
"823","Bryon 120ml SYP ","BL","0","15","140","140"
"824","Fevo Tox 60ml SYP","BL","0","20","110","110"
"825","Aventa-Vit 120ml SYP","BL","0","15","140","140"
"826","Sharbat-e-Sader 120ml SYP","BL","0","15","140","150"
"827","Bposti ( Vital Tonic ) 120ml ","BL","0","15","140","140"
"828","Five Phoses Calcium SYP 120ml","PBHL","SYP","10","190","0"
"829","Acid Phos Complx 120ml SYP","PBHL","SYP","10","0","190"
"830","Alermin Allergic SYP ","PBHL","SYP","10","220","220"
"831","Alfalfa Active Tonic 120ml","PBHL","SYP","10","210","0"
"832","Alfalfa Junior 120ml SYP","PBHL","SYP","10","0","0"
"833","Alfalfa S/Free 120ml SYP","PBHL","SYP","10","220","220"
"834","Alfalfa + Crategus SYP","PBHL","SYP","10","0","0"
"835","Arthrocyn 120ml SYP","PBHL","SYP","10","0","0"
"836","Asoka Cardial 120ml SYP","PBHL","SYP","10","260","260"
"837","Asthabion 120ml SYP","PBHL","SYP","15","230","230"
"838","Avena + Ginseng 120ml SYP","PBHL","SYP","10","0","0"
"839","Baba Glon 120ml SYP","PBHL","SYP","10","210","210"
"840","Bargal B-V Feltauri 120ml SYP","PBHL","SYP","10","225","0"
"841","BR-Aletrican Cordial 120ml SYP","PBHL","SYP","10","190","190"
"842","Broliv 120ml SYP","PBHL","SYP","10","190","190"
"843","Brolysis 120ml SYP","PBHL","SYP","10","250","200"
"844","Brook Lax 120ml SYP","PBHL","SYP","10","225","225"
"845","BroTux Cough 120ml SYP ","PBHL","SYP","20","220","210"
"846","BroTux Honey 120ml SYP","PBHL","SYP","15","190","190"
"847","BroTux S/Free 120ml SYP","PBHL","SYP","15","220","0"
"848","BroWorm 120ml SYP","PBHL","SYP","10","230","200"
"849","Bryonia Liniment 120ml SYP","PBHL","SYP","10","370","370"
"850","Calci Win 120ml SYP","PBHL","SYP","10","210","210"
"851","Capci Plex 120ml SYP","PBHL","SYP","10","0","0"
"852","Coldi Off 120ml SYP","PBHL","SYP","10","190","0"
"853","Colic 120ml SYP","PBHL","SYP","10","210","190"
"854","Cravin 120ml SYP","PBHL","SYP","10","0","190"
"855","Damia Vit 120ml SYP","PBHL","SYP","10","0","0"
"856","Diar Nil 120ml SYP","PBHL","SYP","10","0","0"
"857","Digestiv S/Free 120ml SYP","PBHL","SYP","10","0","0"
"858","Digestiv 120ml SYP","PBHL","0","10","210","190"
"859","Epilym HYS 120ml SYP","PBHL","0","10","225","225"
"860","B-20 Chinonthus Compound With Chelidonium","BL","0","5","160","160"
"861","DYSIT (Dry Syrup)","BL","0","10","150","150"
"862","F-BEX (Dry Syrup)","BL","0","10","150","160"
"863","Erecto Fill","Clinic","0","50","620","200"
"864","Joint Flex Cap","AK","0","100","70","100"
"865","Pain Guard Cap","Clinic","0","100","150","140"
"866","Ceanothus Q (WShah)","WShah","0","5","340","0"
"867","Bronncal Cough SYP","MASOD","0","15","0","0"
"868","R5 Gestreu Drops","RECK","0","15","1170","980"
"869","Dilan Drops","KAMAL","0","20","390","390"
"870","Colic 60ml","HFP","0","20","140","100"
"871","17 Causticum 20ml","HFP","0","12","120","145"
"872","Kali Bich 30","WShah","0","5","180","180"
"873","Berbaris Aqi Q","MASOD","0","5","380","310"
"874","Tonsitin","Shwabe","0","5","785","785"
"875","233 Cough Spasmodic","BM","0","3","190","114"
"876","Athlatex Cap","Eagle","0","5","170","280"
"877","Dia Tac Cap","Eagle","0","5","230","88"
"878","Suchi Booti","ZAM ZAM","0","5","200","150"
"879","Syzigeum Compse Drops","Shwabe","0","5","980","550"
"880","Acne Cure Cream ","PBHL","0","50","190","120"
"881","N.Gasik 100 Tab","NazZ","0","10","400","400"
"882","Damiana Plant Drops","Shwabe","0","5","1250","1250"
"883","Warts Remover ","MeDi","0","10","250","250"
"884","Elolex Tab Strip","Clinic","0","50","80","0"
"885","Acno Pimp Cream 20 gms","PBHL","0","12","190","200"
"886","Bergal BV-Feltauri SYP 120ml ","PBHL","0","6","250","250"
"887","BioCom No 21 30gms Tab","PBHL","0","12","285","250"
"888","Braston Cream 50gms","PBHL","0","3","500","500"
"889","Calendula Cream 20gms","PBHL","0","12","200","200"
"890","Canthris Burns Cream 20 gms","PBHL","0","6","165","165"
"891","F-F Cure 30ml Drops ","PBHL","0","6","250","250"
"892","Fevnol Drops 30ml","PBHL","0","3","0","200"
"893","Gen-Ron Royal Jelly + Ginseng 300ml","PBHL","0","3","1050","650"
"894","Ginkon 240ml SYP ","PBHL","0","6","375","375"
"895","Hua Hua Tonic 250ml","PBHL","0","6","350","350"
"896","Iro Lecin Heavy Malt 300ml","PBHL","0","12","470","470"
"897","Kidnol 240ml SYP","PBHL","0","12","350","350"
"898","Sciatiran 30ml Drops","PBHL","0","12","290","260"
"899","Spondi -- L 30ml Drops","PBHL","0","12","270","270"
"900","Acne Pimp Soap 100gms","PBHL","0","12","200","200"
"901","Calendula 100 gms","PBHL","0","12","350","165"
"902","D-- Paste 70 gms","PBHL","0","12","0","200"
"903","Magic Hair Oil 150ml","PBHL","0","12","430","325"
"904","Neem Cream 100 gms","PBHL","0","12","0","165"
"905","O - Love ( Olive Oil Soap ) 100gms","PBHL","0","12","225","225"
"906","Alfalfa - AXT Tonic 120ml","PBHL","0","12","230","210"
"907","Astich Itch Cure Lotion 100ml","PBHL","0","6","300","300"
"908","Baby Chamomila Drops 15ml ","PBHL","0","12","150","175"
"909","Baby Colic Relief 15ml Drops ","PBHL","0","12","150","150"
"910","Baby Fevokidi 15ml ","PBHL","0","10","150","170"
"911","Baby Flu 15ml Drops ","PBHL","0","12","150","170"
"912","Boric Calendula Karcks Oil 100ml ","PBHL","0","5","250","250"
"913","Brolysis Lotion 100ml ","PBHL","0","5","250","300"
"914","Bro Sulf Anti Itch Lotion 100ml","PBHL","0","5","300","300"
"915","BroTux Cough 60ml SYP ","PBHL","0","12","135","135"
"916","BroWorm 60ml SYP","PBHL","0","12","150","170"
"917","Bryonia Liniment 60ml SYP","PBHL","0","12","275","270"
"918","Calendula Ointment 20gms","PBHL","0","25","175","200"
"919","Capsicum Complex 60ml SYP","PBHL","0","12","0","70"
"920","Dental Toothhach LTN 15ml","PBHL","0","12","170","150"
"921","Diarkidi Drops 15ml","PBHL","0","12","160","160"
"922","Echinatia Cream 20gms","PBHL","0","10","175","175"
"923","Eczon Cream 20gms","PBHL","0","12","165","190"
"924","Euphrasia Eye Drop 15ml","PBHL","0","12","230","230"
"925","Fevnol 120ml SYP","PBHL","0","12","210","220"
"926","Graphites Ointment 50mgs","PBHL","0","10","250","250"
"927","Haemorrhoids Ointment 20mgs","PBHL","0","50","225","225"
"928","Itch Cure Cream 20mgs","PBHL","0","12","300","190"
"929","Mouth Care 15ml  LTN","PBHL","0","12","150","150"
"930","Mullen Ear Drops 15ml","PBHL","0","12","175","170"
"931","Ora Care Gel 10mgs ","PBHL","0","12","150","150"
"932","Sulfer Cream 20mgs","PBHL","0","12","200","200"
"933","Tetreen Cream 20gms","PBHL","0","12","225","225"
"934","Teucreum Nasal Drops 15ml","PBHL","0","12","150","170"
"935","Thuja Cream 20gms ","PBHL","0","12","200","190"
"936","Ulcefor 120ml SYP","PBHL","0","12","230","230"
"937","Urac 120ml SYP","PBHL","0","12","200","200"
"938","Urican 120ml","PBHL","0","12","200","200"
"939","Rheu Max RED Ointment 20gms","PBHL","0","12","180","205"
"940","Brain Tonic 120ml SYP","PBHL","0","24","350","350"
"941","Jaborandi 120ml ","PBHL","0","15","370","320"
"942","Alfalfa - AXT Tonic 240ml","PBHL","0","24","320","290"
"943","Asoka Cardial 250ml SYP","PBHL","0","12","290","290"
"944","Hemor-Nill 120ml SYP","PBHL","0","12","230","230"
"945","IVY Fit 120ml SYP","PBHL","0","6","190","200"
"946","Kidnol 120ml SYP","PBHL","0","24","250","250"
"947","Leconol 30Cap","PBHL","0","6","350","390"
"948","Leconol 120ml SYP","PBHL","0","12","230","230"
"949","Leuco Coures","PBHL","0","3","0","300"
"950","LeXit 120ml SYP","PBHL","0","6","200","200"
"951","SootheX Thand Keena 120ml SYP","PBHL","0","6","170","170"
"952","Spevol 30Cap","PBHL","0","6","400","400"
"953","Teucol 120ml SYP","PBHL","0","6","0","190"
"954","Tonsi Care 120ml SYP","PBHL","0","24","220","220"
"955","Tonsi Care 60ml SYP","PBHL","0","12","160","135"
"956","Urican 30Cap","PBHL","0","6","350","350"
"957","Vomin 60ml SYP ","PBHL","0","12","135","135"
"958","Mayariods 30Cap","PBHL","0","6","300","300"
"959","1 Infamel 30ml Drops","BHP","0","5","140","140"
"960","3 ovaleuk 30ml Drops","BHP","0","5","140","140"
"961","4 Yerbarstihm 30ml Drops","BHP","0","5","180","140"
"962","5 Diabrom 30ml Drops","BHP","0","5","0","140"
"963","7 Aqufair 30ml Drops","BHP","0","5","140","140"
"964","8 Baptiopyretics 30ml Drops","BHP","0","5","140","140"
"965","9 Hypecaro 30ml Drops","BHP","0","5","0","140"
"966","10 Hypocard 30ml Drops","BHP","0","5","140","140"
"967","11 Diasenti 30ml Drops","BHP","0","5","0","140"
"968","12 Dermasor 30ml Drops","BHP","0","5","0","140"
"969","14 Menstiops 30 ml Drops","BHP","0","5","0","140"
